date,cases,deaths,tests,vaccinated,positivity_rate,moving_avg_7,year,month,weekday
2022-11-11,5,1,107,33094673,4.672897196261682,9,2022,11,Fri
2022-11-12,7,0,293,33144448,2.3890784982935154,8.428571428571429,2022,11,Sat
2022-11-13,13,0,591,33194210,2.199661590524535,9.142857142857142,2022,11,Sun
2022-11-14,4,0,182,33244622,2.197802197802198,8,2022,11,Mon
2022-11-15,13,0,275,33294549,4.7272727272727275,8.714285714285714,2022,11,Tue
2022-11-16,8,0,311,33344405,2.572347266881029,8.714285714285714,2022,11,Wed
2022-11-17,8,0,323,33394671,2.476780185758514,8.285714285714286,2022,11,Thu
2022-11-18,5,0,106,33444529,4.716981132075472,8.285714285714286,2022,11,Fri
2022-11-19,6,0,145,33494647,4.137931034482759,8.142857142857142,2022,11,Sat
2022-11-20,8,0,351,33544660,2.2792022792022792,7.428571428571429,2022,11,Sun
2022-11-21,14,0,351,33593999,3.9886039886039883,8.857142857142858,2022,11,Mon
2022-11-22,14,0,374,33644035,3.7433155080213902,9,2022,11,Tue
2022-11-23,9,0,262,33693519,3.435114503816794,9.142857142857142,2022,11,Wed
2022-11-24,10,0,274,33743345,3.64963503649635,9.428571428571429,2022,11,Thu
2022-11-25,12,0,437,33793189,2.745995423340961,10.428571428571429,2022,11,Fri
2022-11-26,5,0,273,33843244,1.8315018315018317,10.285714285714286,2022,11,Sat
2022-11-27,5,0,163,33892986,3.067484662576687,9.857142857142858,2022,11,Sun
2022-11-28,10,0,207,33942967,4.830917874396135,9.285714285714286,2022,11,Mon
2022-11-29,4,0,93,33992775,4.301075268817205,7.857142857142857,2022,11,Tue
2022-11-30,11,0,481,34042837,2.2869022869022873,8.142857142857142,2022,11,Wed
2022-12-01,5,0,207,34092705,2.4154589371980677,7.428571428571429,2022,12,Thu
2022-12-02,11,0,417,34143111,2.6378896882494005,7.285714285714286,2022,12,Fri
2022-12-03,11,0,266,34193052,4.135338345864661,8.142857142857142,2022,12,Sat
2022-12-04,9,0,278,34242919,3.237410071942446,8.714285714285714,2022,12,Sun
2022-12-05,6,0,197,34293071,3.0456852791878175,8.142857142857142,2022,12,Mon
2022-12-06,11,0,340,34343124,3.2352941176470593,9.142857142857142,2022,12,Tue
2022-12-07,16,0,507,34392870,3.155818540433925,9.857142857142858,2022,12,Wed
2022-12-08,7,1,337,34443047,2.0771513353115725,10.142857142857142,2022,12,Thu
2022-12-09,13,0,323,34492859,4.024767801857585,10.428571428571429,2022,12,Fri
2022-12-10,5,0,138,34543067,3.6231884057971016,9.571428571428571,2022,12,Sat
2022-12-11,11,0,458,34592597,2.4017467248908297,9.857142857142858,2022,12,Sun
2022-12-12,10,1,477,34642733,2.0964360587002098,10.428571428571429,2022,12,Mon
2022-12-13,6,0,137,34692654,4.37956204379562,9.714285714285714,2022,12,Tue
2022-12-14,15,0,541,34742515,2.7726432532347505,9.571428571428571,2022,12,Wed
2022-12-15,11,0,368,34792495,2.989130434782609,10.142857142857142,2022,12,Thu
2022-12-16,7,0,309,34842250,2.26537216828479,9.285714285714286,2022,12,Fri
2022-12-17,14,0,652,34892477,2.147239263803681,10.571428571428571,2022,12,Sat
2022-12-18,14,0,642,34942690,2.1806853582554515,11,2022,12,Sun
2022-12-19,13,0,631,34992640,2.0602218700475436,11.428571428571429,2022,12,Mon
2022-12-20,11,0,561,35042780,1.9607843137254901,12.142857142857142,2022,12,Tue
2022-12-21,10,0,341,35092817,2.932551319648094,11.428571428571429,2022,12,Wed
2022-12-22,12,0,334,35142726,3.592814371257485,11.571428571428571,2022,12,Thu
2022-12-23,6,0,226,35192929,2.6548672566371683,11.428571428571429,2022,12,Fri
2022-12-24,11,0,523,35242600,2.1032504780114722,11,2022,12,Sat
2022-12-25,3,0,91,35292981,3.296703296703297,9.428571428571429,2022,12,Sun
2022-12-26,5,0,199,35343082,2.512562814070352,8.285714285714286,2022,12,Mon
2022-12-27,11,0,520,35392876,2.1153846153846154,8.285714285714286,2022,12,Tue
2022-12-28,9,0,177,35442620,5.084745762711865,8.142857142857142,2022,12,Wed
2022-12-29,7,0,332,35492480,2.108433734939759,7.428571428571429,2022,12,Thu
2022-12-30,9,0,234,35542296,3.8461538461538463,7.857142857142857,2022,12,Fri
2022-12-31,16,0,382,35592272,4.18848167539267,8.571428571428571,2022,12,Sat
2023-01-01,10,0,442,35642297,2.262443438914027,9.571428571428571,2023,1,Sun
2023-01-02,11,0,333,35692153,3.303303303303303,10.428571428571429,2023,1,Mon
2023-01-03,7,0,210,35742267,3.3333333333333335,9.857142857142858,2023,1,Tue
2023-01-04,12,0,226,35792061,5.3097345132743365,10.285714285714286,2023,1,Wed
2023-01-05,6,0,252,35842228,2.380952380952381,10.142857142857142,2023,1,Thu
2023-01-06,12,0,522,35892024,2.2988505747126435,10.571428571428571,2023,1,Fri
2023-01-07,9,0,300,35942198,3,9.571428571428571,2023,1,Sat
2023-01-08,6,0,112,35991908,5.357142857142857,9,2023,1,Sun
2023-01-09,11,0,269,36041834,4.089219330855019,9,2023,1,Mon
2023-01-10,9,0,256,36091931,3.515625,9.285714285714286,2023,1,Tue
2023-01-11,7,0,333,36141591,2.1021021021021022,8.571428571428571,2023,1,Wed
2023-01-12,11,0,326,36191921,3.374233128834356,9.285714285714286,2023,1,Thu
2023-01-13,11,0,571,36242371,1.926444833625219,9.142857142857142,2023,1,Fri
2023-01-14,10,0,460,36292562,2.1739130434782608,9.285714285714286,2023,1,Sat
2023-01-15,8,1,293,36342770,2.7303754266211606,9.571428571428571,2023,1,Sun
2023-01-16,9,0,435,36392618,2.0689655172413794,9.285714285714286,2023,1,Mon
2023-01-17,17,0,511,36442697,3.326810176125244,10.428571428571429,2023,1,Tue
2023-01-18,12,0,514,36492941,2.3346303501945527,11.142857142857142,2023,1,Wed
2023-01-19,15,0,751,36543075,1.9973368841544608,11.714285714285714,2023,1,Thu
2023-01-20,13,1,655,36593082,1.984732824427481,12,2023,1,Fri
2023-01-21,7,0,181,36642617,3.867403314917127,11.571428571428571,2023,1,Sat
2023-01-22,10,0,443,36692795,2.2573363431151243,11.857142857142858,2023,1,Sun
2023-01-23,14,0,409,36743031,3.4229828850855744,12.571428571428571,2023,1,Mon
2023-01-24,7,0,289,36793107,2.422145328719723,11.142857142857142,2023,1,Tue
2023-01-25,6,0,181,36843127,3.314917127071823,10.285714285714286,2023,1,Wed
2023-01-26,14,1,558,36893432,2.5089605734767026,10.142857142857142,2023,1,Thu
2023-01-27,8,0,210,36943319,3.8095238095238098,9.428571428571429,2023,1,Fri
2023-01-28,8,0,158,36993493,5.063291139240507,9.571428571428571,2023,1,Sat
2023-01-29,6,0,140,37043416,4.285714285714286,9,2023,1,Sun
2023-01-30,8,0,200,37093139,4,8.142857142857142,2023,1,Mon
2023-01-31,9,0,348,37142981,2.586206896551724,8.428571428571429,2023,1,Tue
2023-02-01,11,0,431,37193027,2.5522041763341066,9.142857142857142,2023,2,Wed
2023-02-02,12,0,355,37243242,3.3802816901408446,8.857142857142858,2023,2,Thu
2023-02-03,10,0,499,37293421,2.004008016032064,9.142857142857142,2023,2,Fri
2023-02-04,9,1,397,37343452,2.2670025188916876,9.285714285714286,2023,2,Sat
2023-02-05,7,0,159,37393496,4.40251572327044,9.428571428571429,2023,2,Sun
2023-02-06,12,0,513,37443922,2.3391812865497075,10,2023,2,Mon
2023-02-07,15,0,641,37494061,2.3400936037441498,10.857142857142858,2023,2,Tue
2023-02-08,12,0,402,37544022,2.9850746268656714,11,2023,2,Wed
2023-02-09,11,0,388,37593973,2.8350515463917527,10.857142857142858,2023,2,Thu
2023-02-10,10,0,505,37643896,1.9801980198019802,10.857142857142858,2023,2,Fri
2023-02-11,7,1,196,37693851,3.571428571428571,10.571428571428571,2023,2,Sat
2023-02-12,8,0,231,37743591,3.463203463203463,10.714285714285714,2023,2,Sun
2023-02-13,12,0,519,37793400,2.312138728323699,10.714285714285714,2023,2,Mon
2023-02-14,12,0,469,37843490,2.55863539445629,10.285714285714286,2023,2,Tue
2023-02-15,12,0,524,37893388,2.2900763358778624,10.285714285714286,2023,2,Wed
2023-02-16,11,0,271,37943470,4.059040590405904,10.285714285714286,2023,2,Thu
2023-02-17,11,0,334,37993848,3.293413173652695,10.428571428571429,2023,2,Fri
2023-02-18,4,0,204,38044012,1.9607843137254901,10,2023,2,Sat
2023-02-19,11,0,543,38093789,2.0257826887661143,10.428571428571429,2023,2,Sun
2023-02-20,2,0,62,38143571,3.225806451612903,9,2023,2,Mon
2023-02-21,13,0,290,38194160,4.482758620689655,9.142857142857142,2023,2,Tue
2023-02-22,17,0,677,38244113,2.511078286558346,9.857142857142858,2023,2,Wed
2023-02-23,7,0,262,38294324,2.6717557251908395,9.285714285714286,2023,2,Thu
2023-02-24,16,0,440,38344119,3.6363636363636362,10,2023,2,Fri
2023-02-25,9,0,398,38394199,2.261306532663317,10.714285714285714,2023,2,Sat
2023-02-26,12,0,565,38444483,2.1238938053097343,10.857142857142858,2023,2,Sun
2023-02-27,21,0,1044,38494386,2.0114942528735633,13.571428571428571,2023,2,Mon
2023-02-28,8,0,377,38544843,2.122015915119363,12.857142857142858,2023,2,Tue
2023-03-01,8,0,211,38595170,3.7914691943127963,11.571428571428571,2023,3,Wed
2023-03-02,8,0,348,38645029,2.2988505747126435,11.714285714285714,2023,3,Thu
2023-03-03,9,0,216,38695309,4.166666666666666,10.714285714285714,2023,3,Fri
2023-03-04,13,0,298,38745306,4.3624161073825505,11.285714285714286,2023,3,Sat
2023-03-05,18,0,529,38795320,3.402646502835539,12.142857142857142,2023,3,Sun
2023-03-06,12,0,254,38845034,4.724409448818897,10.857142857142858,2023,3,Mon
2023-03-07,12,0,441,38895090,2.7210884353741496,11.428571428571429,2023,3,Tue
2023-03-08,8,0,252,38945235,3.1746031746031744,11.428571428571429,2023,3,Wed
2023-03-09,12,0,309,38995174,3.8834951456310676,12,2023,3,Thu
2023-03-10,10,0,367,39044899,2.7247956403269753,12.142857142857142,2023,3,Fri
2023-03-11,14,0,342,39095142,4.093567251461988,12.285714285714286,2023,3,Sat
2023-03-12,6,0,162,39145713,3.7037037037037033,10.571428571428571,2023,3,Sun
2023-03-13,12,0,419,39195599,2.863961813842482,10.571428571428571,2023,3,Mon
2023-03-14,11,0,487,39246026,2.2587268993839835,10.428571428571429,2023,3,Tue
2023-03-15,9,0,257,39295787,3.501945525291829,10.571428571428571,2023,3,Wed
2023-03-16,7,0,203,39345747,3.4482758620689653,9.857142857142858,2023,3,Thu
2023-03-17,11,0,262,39395562,4.198473282442748,10,2023,3,Fri
2023-03-18,15,0,480,39445502,3.125,10.142857142857142,2023,3,Sat
2023-03-19,14,0,494,39495334,2.834008097165992,11.285714285714286,2023,3,Sun
2023-03-20,9,0,291,39545462,3.0927835051546393,10.857142857142858,2023,3,Mon
2023-03-21,5,0,226,39595591,2.2123893805309733,10,2023,3,Tue
2023-03-22,11,0,520,39645770,2.1153846153846154,10.285714285714286,2023,3,Wed
2023-03-23,11,0,241,39695780,4.564315352697095,10.857142857142858,2023,3,Thu
2023-03-24,13,0,444,39745564,2.9279279279279278,11.142857142857142,2023,3,Fri
2023-03-25,9,0,319,39795494,2.8213166144200628,10.285714285714286,2023,3,Sat
2023-03-26,9,1,406,39845690,2.2167487684729066,9.571428571428571,2023,3,Sun
2023-03-27,10,0,379,39895352,2.638522427440633,9.714285714285714,2023,3,Mon
2023-03-28,8,0,358,39945850,2.2346368715083798,10.142857142857142,2023,3,Tue
2023-03-29,11,0,344,39996186,3.1976744186046515,10.142857142857142,2023,3,Wed
2023-03-30,8,1,270,40046073,2.9629629629629632,9.714285714285714,2023,3,Thu
2023-03-31,13,0,351,40095979,3.7037037037037033,9.714285714285714,2023,3,Fri
2023-04-01,9,0,377,40146186,2.3872679045092835,9.714285714285714,2023,4,Sat
2023-04-02,9,0,394,40195969,2.284263959390863,9.714285714285714,2023,4,Sun
2023-04-03,9,0,173,40246088,5.202312138728324,9.571428571428571,2023,4,Mon
2023-04-04,12,1,331,40295929,3.625377643504532,10.142857142857142,2023,4,Tue
2023-04-05,8,0,263,40346264,3.041825095057034,9.714285714285714,2023,4,Wed
2023-04-06,14,0,565,40396506,2.47787610619469,10.571428571428571,2023,4,Thu
2023-04-07,11,0,379,40446159,2.9023746701846966,10.285714285714286,2023,4,Fri
2023-04-08,3,0,85,40496200,3.5294117647058822,9.428571428571429,2023,4,Sat
2023-04-09,7,0,247,40546281,2.834008097165992,9.142857142857142,2023,4,Sun
2023-04-10,10,0,207,40596536,4.830917874396135,9.285714285714286,2023,4,Mon
2023-04-11,7,0,227,40646266,3.0837004405286343,8.571428571428571,2023,4,Tue
2023-04-12,8,0,173,40696100,4.624277456647398,8.571428571428571,2023,4,Wed
2023-04-13,9,0,277,40746233,3.2490974729241873,7.857142857142857,2023,4,Thu
2023-04-14,8,0,364,40796437,2.197802197802198,7.428571428571429,2023,4,Fri
2023-04-15,14,0,361,40845968,3.8781163434903045,9,2023,4,Sat
2023-04-16,8,0,257,40896297,3.11284046692607,9.142857142857142,2023,4,Sun
2023-04-17,13,0,309,40946620,4.207119741100324,9.571428571428571,2023,4,Mon
2023-04-18,16,0,622,40996574,2.572347266881029,10.857142857142858,2023,4,Tue
2023-04-19,9,0,443,41046546,2.0316027088036117,11,2023,4,Wed
2023-04-20,10,0,429,41096417,2.331002331002331,11.142857142857142,2023,4,Thu
2023-04-21,6,0,178,41146934,3.3707865168539324,10.857142857142858,2023,4,Fri
2023-04-22,8,0,332,41197030,2.4096385542168677,10,2023,4,Sat
2023-04-23,13,0,387,41247135,3.359173126614987,10.714285714285714,2023,4,Sun
2023-04-24,11,0,210,41296870,5.238095238095238,10.428571428571429,2023,4,Mon
2023-04-25,9,0,359,41347013,2.5069637883008355,9.428571428571429,2023,4,Tue
2023-04-26,9,0,244,41396733,3.6885245901639343,9.428571428571429,2023,4,Wed
2023-04-27,8,0,205,41446839,3.902439024390244,9.142857142857142,2023,4,Thu
2023-04-28,12,1,443,41496900,2.708803611738149,10,2023,4,Fri
2023-04-29,5,0,247,41546931,2.0242914979757085,9.571428571428571,2023,4,Sat
2023-04-30,9,1,393,41597221,2.2900763358778624,9,2023,4,Sun
2023-05-01,10,0,396,41646976,2.525252525252525,8.857142857142858,2023,5,Mon
2023-05-02,8,0,176,41697217,4.545454545454546,8.714285714285714,2023,5,Tue
2023-05-03,12,0,500,41747270,2.4,9.142857142857142,2023,5,Wed
2023-05-04,15,0,425,41797142,3.5294117647058822,10.142857142857142,2023,5,Thu
2023-05-05,12,0,502,41847381,2.3904382470119523,10.142857142857142,2023,5,Fri
2023-05-06,15,0,350,41897172,4.285714285714286,11.571428571428571,2023,5,Sat
2023-05-07,14,0,515,41946887,2.7184466019417477,12.285714285714286,2023,5,Sun
2023-05-08,11,0,305,41996860,3.606557377049181,12.428571428571429,2023,5,Mon
2023-05-09,7,0,320,42046611,2.1875,12.285714285714286,2023,5,Tue
2023-05-10,12,0,255,42096444,4.705882352941177,12.285714285714286,2023,5,Wed
2023-05-11,7,0,196,42146122,3.571428571428571,11.142857142857142,2023,5,Thu
2023-05-12,11,0,491,42196148,2.240325865580448,11,2023,5,Fri
2023-05-13,9,0,206,42245898,4.368932038834951,10.142857142857142,2023,5,Sat
2023-05-14,11,0,499,42295550,2.2044088176352705,9.714285714285714,2023,5,Sun
2023-05-15,10,0,484,42345945,2.066115702479339,9.571428571428571,2023,5,Mon
2023-05-16,15,0,517,42396147,2.9013539651837523,10.714285714285714,2023,5,Tue
2023-05-17,15,0,327,42445676,4.587155963302752,11.142857142857142,2023,5,Wed
2023-05-18,16,0,799,42495580,2.002503128911139,12.428571428571429,2023,5,Thu
2023-05-19,5,1,138,42545713,3.6231884057971016,11.571428571428571,2023,5,Fri
2023-05-20,20,0,596,42595687,3.3557046979865772,13.142857142857142,2023,5,Sat
2023-05-21,14,0,612,42645872,2.287581699346405,13.571428571428571,2023,5,Sun
2023-05-22,11,0,358,42695512,3.072625698324022,13.714285714285714,2023,5,Mon
2023-05-23,9,0,408,42745245,2.2058823529411766,12.857142857142858,2023,5,Tue
2023-05-24,9,1,373,42795120,2.4128686327077746,12,2023,5,Wed
2023-05-25,13,0,507,42845276,2.564102564102564,11.571428571428571,2023,5,Thu
2023-05-26,7,0,164,42895357,4.2682926829268295,11.857142857142858,2023,5,Fri
2023-05-27,17,0,695,42945330,2.446043165467626,11.428571428571429,2023,5,Sat
2023-05-28,13,0,474,42995475,2.7426160337552745,11.285714285714286,2023,5,Sun
2023-05-29,6,0,146,43045534,4.10958904109589,10.571428571428571,2023,5,Mon
2023-05-30,13,0,297,43095498,4.377104377104377,11.142857142857142,2023,5,Tue
2023-05-31,13,0,596,43145297,2.1812080536912752,11.714285714285714,2023,5,Wed
2023-06-01,16,0,690,43195404,2.318840579710145,12.142857142857142,2023,6,Thu
2023-06-02,7,0,333,43245548,2.1021021021021022,12.142857142857142,2023,6,Fri
2023-06-03,11,1,251,43296194,4.382470119521913,11.285714285714286,2023,6,Sat
2023-06-04,12,0,309,43346394,3.8834951456310676,11.142857142857142,2023,6,Sun
2023-06-05,9,0,344,43396562,2.616279069767442,11.571428571428571,2023,6,Mon
2023-06-06,2,0,89,43446949,2.247191011235955,10,2023,6,Tue
2023-06-07,6,0,248,43497201,2.4193548387096775,9,2023,6,Wed
2023-06-08,7,0,355,43546989,1.971830985915493,7.714285714285714,2023,6,Thu
2023-06-09,8,0,163,43596984,4.9079754601226995,7.857142857142857,2023,6,Fri
2023-06-10,9,0,243,43647121,3.7037037037037033,7.571428571428571,2023,6,Sat
2023-06-11,12,0,327,43697489,3.669724770642202,7.571428571428571,2023,6,Sun
2023-06-12,5,0,179,43747360,2.793296089385475,7,2023,6,Mon
2023-06-13,11,0,514,43797274,2.140077821011673,8.285714285714286,2023,6,Tue
2023-06-14,8,0,387,43847476,2.0671834625323,8.571428571428571,2023,6,Wed
2023-06-15,11,0,273,43897644,4.029304029304029,9.142857142857142,2023,6,Thu
2023-06-16,10,0,493,43947928,2.028397565922921,9.428571428571429,2023,6,Fri
2023-06-17,9,1,310,43997619,2.903225806451613,9.428571428571429,2023,6,Sat
2023-06-18,13,0,696,44047271,1.8678160919540232,9.571428571428571,2023,6,Sun
2023-06-19,11,0,488,44097271,2.2540983606557377,10.428571428571429,2023,6,Mon
2023-06-20,10,0,212,44146954,4.716981132075472,10.285714285714286,2023,6,Tue
2023-06-21,10,0,274,44196964,3.64963503649635,10.571428571428571,2023,6,Wed
2023-06-22,6,0,218,44246969,2.7522935779816518,9.857142857142858,2023,6,Thu
2023-06-23,13,0,455,44297164,2.857142857142857,10.285714285714286,2023,6,Fri
2023-06-24,12,0,306,44347171,3.9215686274509802,10.714285714285714,2023,6,Sat
2023-06-25,15,0,442,44397416,3.3936651583710407,11,2023,6,Sun
2023-06-26,15,0,688,44447410,2.1802325581395348,11.571428571428571,2023,6,Mon
2023-06-27,12,0,547,44497696,2.1937842778793417,11.857142857142858,2023,6,Tue
2023-06-28,6,0,236,44547727,2.5423728813559325,11.285714285714286,2023,6,Wed
2023-06-29,19,0,843,44597738,2.2538552787663106,13.142857142857142,2023,6,Thu
2023-06-30,8,0,287,44647724,2.7874564459930316,12.428571428571429,2023,6,Fri
2023-07-01,9,0,340,44697665,2.6470588235294117,12,2023,7,Sat
2023-07-02,15,1,691,44747621,2.170767004341534,12,2023,7,Sun
2023-07-03,7,0,226,44797606,3.0973451327433628,10.857142857142858,2023,7,Mon
2023-07-04,18,0,799,44847354,2.252816020025031,11.714285714285714,2023,7,Tue
2023-07-05,3,0,165,44897193,1.8181818181818181,11.285714285714286,2023,7,Wed
2023-07-06,12,0,450,44947321,2.666666666666667,10.285714285714286,2023,7,Thu
2023-07-07,6,0,185,44997231,3.2432432432432434,10,2023,7,Fri
2023-07-08,14,0,637,45047370,2.197802197802198,10.714285714285714,2023,7,Sat
2023-07-09,11,0,369,45097393,2.9810298102981028,10.142857142857142,2023,7,Sun
2023-07-10,15,0,285,45147384,5.263157894736842,11.285714285714286,2023,7,Mon
2023-07-11,12,0,554,45197587,2.166064981949458,10.428571428571429,2023,7,Tue
2023-07-12,10,0,261,45247645,3.8314176245210727,11.428571428571429,2023,7,Wed
2023-07-13,12,0,486,45297604,2.4691358024691357,11.428571428571429,2023,7,Thu
2023-07-14,12,0,318,45347380,3.7735849056603774,12.285714285714286,2023,7,Fri
2023-07-15,14,0,310,45397697,4.516129032258064,12.285714285714286,2023,7,Sat
2023-07-16,10,0,201,45447803,4.975124378109453,12.142857142857142,2023,7,Sun
2023-07-17,12,0,393,45497728,3.0534351145038165,11.714285714285714,2023,7,Mon
2023-07-18,9,0,442,45547694,2.0361990950226243,11.285714285714286,2023,7,Tue
2023-07-19,5,0,162,45598072,3.0864197530864197,10.571428571428571,2023,7,Wed
2023-07-20,13,1,333,45648093,3.903903903903904,10.714285714285714,2023,7,Thu
2023-07-21,9,0,327,45698313,2.7522935779816518,10.285714285714286,2023,7,Fri
2023-07-22,9,0,354,45748412,2.5423728813559325,9.571428571428571,2023,7,Sat
2023-07-23,8,0,342,45798473,2.3391812865497075,9.285714285714286,2023,7,Sun
2023-07-24,7,0,219,45848461,3.1963470319634704,8.571428571428571,2023,7,Mon
2023-07-25,6,1,131,45898182,4.580152671755725,8.142857142857142,2023,7,Tue
2023-07-26,9,0,234,45948074,3.8461538461538463,8.714285714285714,2023,7,Wed
2023-07-27,13,1,353,45998236,3.6827195467422094,8.714285714285714,2023,7,Thu
2023-07-28,13,0,616,46048565,2.1103896103896105,9.285714285714286,2023,7,Fri
2023-07-29,7,1,351,46098595,1.9943019943019942,9,2023,7,Sat
2023-07-30,3,0,78,46148400,3.8461538461538463,8.285714285714286,2023,7,Sun
2023-07-31,12,0,352,46198748,3.4090909090909087,9,2023,7,Mon
2023-08-01,9,1,228,46248535,3.9473684210526314,9.428571428571429,2023,8,Tue
2023-08-02,10,0,362,46298409,2.7624309392265194,9.571428571428571,2023,8,Wed
2023-08-03,8,0,271,46348361,2.952029520295203,8.857142857142858,2023,8,Thu
2023-08-04,13,1,424,46398377,3.0660377358490565,8.857142857142858,2023,8,Fri
2023-08-05,14,0,511,46448482,2.73972602739726,9.857142857142858,2023,8,Sat
2023-08-06,12,0,363,46498117,3.3057851239669422,11.142857142857142,2023,8,Sun
2023-08-07,14,0,595,46548098,2.3529411764705883,11.428571428571429,2023,8,Mon
2023-08-08,11,0,527,46598109,2.0872865275142316,11.714285714285714,2023,8,Tue
2023-08-09,9,0,196,46648180,4.591836734693878,11.571428571428571,2023,8,Wed
2023-08-10,7,0,254,46697868,2.7559055118110236,11.428571428571429,2023,8,Thu
2023-08-11,6,0,203,46748223,2.955665024630542,10.428571428571429,2023,8,Fri
2023-08-12,11,0,420,46798364,2.619047619047619,10,2023,8,Sat
2023-08-13,5,0,105,46848718,4.761904761904762,9,2023,8,Sun
2023-08-14,13,0,353,46898887,3.6827195467422094,8.857142857142858,2023,8,Mon
2023-08-15,9,0,388,46949044,2.3195876288659796,8.571428571428571,2023,8,Tue
2023-08-16,6,0,205,46999264,2.9268292682926833,8.142857142857142,2023,8,Wed
2023-08-17,9,0,213,47049126,4.225352112676056,8.428571428571429,2023,8,Thu
2023-08-18,8,0,273,47099007,2.93040293040293,8.714285714285714,2023,8,Fri
2023-08-19,11,0,415,47148947,2.6506024096385543,8.714285714285714,2023,8,Sat
2023-08-20,12,0,261,47199309,4.597701149425287,9.714285714285714,2023,8,Sun
2023-08-21,12,0,309,47248989,3.8834951456310676,9.571428571428571,2023,8,Mon
2023-08-22,6,0,273,47299154,2.197802197802198,9.142857142857142,2023,8,Tue
2023-08-23,7,0,261,47349137,2.681992337164751,9.285714285714286,2023,8,Wed
2023-08-24,9,0,432,47399142,2.083333333333333,9.285714285714286,2023,8,Thu
2023-08-25,13,0,395,47448793,3.2911392405063293,10,2023,8,Fri
2023-08-26,8,0,306,47498611,2.6143790849673203,9.571428571428571,2023,8,Sat
2023-08-27,16,0,539,47548372,2.9684601113172544,10.142857142857142,2023,8,Sun
2023-08-28,8,0,206,47598307,3.8834951456310676,9.571428571428571,2023,8,Mon
2023-08-29,9,0,281,47648110,3.202846975088968,10,2023,8,Tue
2023-08-30,10,0,279,47697929,3.584229390681003,10.428571428571429,2023,8,Wed
2023-08-31,14,0,277,47747838,5.054151624548736,11.142857142857142,2023,8,Thu
2023-09-01,11,0,455,47797490,2.417582417582418,10.857142857142858,2023,9,Fri
2023-09-02,10,0,236,47847608,4.23728813559322,11.142857142857142,2023,9,Sat
2023-09-03,9,1,344,47897410,2.616279069767442,10.142857142857142,2023,9,Sun
2023-09-04,14,0,591,47947371,2.3688663282571913,11,2023,9,Mon
2023-09-05,11,0,404,47997776,2.722772277227723,11.285714285714286,2023,9,Tue
2023-09-06,10,0,303,48047997,3.3003300330033,11.285714285714286,2023,9,Wed
2023-09-07,12,0,354,48098213,3.389830508474576,11,2023,9,Thu
2023-09-08,9,0,250,48148147,3.5999999999999996,10.714285714285714,2023,9,Fri
2023-09-09,12,0,482,48198245,2.4896265560165975,11,2023,9,Sat
2023-09-10,9,0,457,48248341,1.9693654266958425,11,2023,9,Sun
2023-09-11,5,0,105,48298182,4.761904761904762,9.714285714285714,2023,9,Mon
2023-09-12,15,0,708,48348050,2.11864406779661,10.285714285714286,2023,9,Tue
2023-09-13,7,0,136,48398363,5.147058823529411,9.857142857142858,2023,9,Wed
2023-09-14,17,0,763,48448603,2.2280471821756227,10.571428571428571,2023,9,Thu
2023-09-15,9,0,453,48498804,1.9867549668874174,10.571428571428571,2023,9,Fri
2023-09-16,8,0,260,48549361,3.076923076923077,10,2023,9,Sat
2023-09-17,5,1,97,48599025,5.154639175257731,9.428571428571429,2023,9,Sun
2023-09-18,12,0,353,48648739,3.39943342776204,10.428571428571429,2023,9,Mon
2023-09-19,15,0,528,48699074,2.840909090909091,10.428571428571429,2023,9,Tue
2023-09-20,7,0,310,48748928,2.258064516129032,10.428571428571429,2023,9,Wed
2023-09-21,13,1,454,48798615,2.8634361233480177,9.857142857142858,2023,9,Thu
2023-09-22,11,0,536,48848558,2.0522388059701493,10.142857142857142,2023,9,Fri
2023-09-23,14,0,332,48898306,4.216867469879518,11,2023,9,Sat
2023-09-24,10,0,402,48948414,2.4875621890547266,11.714285714285714,2023,9,Sun
2023-09-25,9,0,374,48998072,2.406417112299465,11.285714285714286,2023,9,Mon
2023-09-26,8,0,320,49048433,2.5,10.285714285714286,2023,9,Tue
2023-09-27,15,1,330,49098910,4.545454545454546,11.428571428571429,2023,9,Wed
2023-09-28,13,0,384,49148827,3.3854166666666665,11.428571428571429,2023,9,Thu
2023-09-29,4,0,121,49199220,3.3057851239669422,10.428571428571429,2023,9,Fri
2023-09-30,8,0,303,49249515,2.6402640264026402,9.571428571428571,2023,9,Sat
2023-10-01,16,0,420,49299492,3.8095238095238098,10.428571428571429,2023,10,Sun
2023-10-02,10,0,387,49349455,2.5839793281653747,10.571428571428571,2023,10,Mon
2023-10-03,14,0,409,49398928,3.4229828850855744,11.428571428571429,2023,10,Tue
2023-10-04,12,1,306,49449072,3.9215686274509802,11,2023,10,Wed
2023-10-05,9,0,182,49499161,4.945054945054945,10.428571428571429,2023,10,Thu
2023-10-06,11,0,443,49549463,2.4830699774266365,11.428571428571429,2023,10,Fri
2023-10-07,14,0,318,49599479,4.40251572327044,12.285714285714286,2023,10,Sat
2023-10-08,11,0,489,49649206,2.2494887525562373,11.571428571428571,2023,10,Sun
2023-10-09,12,0,309,49699173,3.8834951456310676,11.857142857142858,2023,10,Mon
2023-10-10,10,0,213,49749119,4.694835680751173,11.285714285714286,2023,10,Tue
2023-10-11,12,0,489,49799016,2.4539877300613497,11.285714285714286,2023,10,Wed
